,title,price,area,room_n,floor_n,floor_total,year,building_type,heating_type,equip_state,nearest_kindergarten,nearest_school,nearest_shop,nearest_station,crime_last_month,owner_type,district,street
366,"Vilnius, Jeruzalė, Mokyklos g., 2 kambarių butas",139 000 ,49 ,2,2,3,2017,Monolitinis,Dujinis,Įrengtas ,430,600,800,80,0.0,private, Jeruzalė, Mokyklos g.
367,"Vilnius, Žirmūnai, Trinapolio g., 2 kambarių butas",114 990 ,58 ,2,3,9,2019,Mūrinis,Centrinis kolektorinis,Įrengtas ,80,310,280,290,2.0,private, Žirmūnai, Trinapolio g.
368,"Vilnius, Pašilaičiai, Č. Sugiharos g., 2 kambarių butas",140 000 ,49 ,2,3,6,2014,Mūrinis,Centrinis kolektorinis,Įrengtas ,210,160,460,70,2.0,private, Pašilaičiai, Č. Sugiharos g.
369,"Vilnius, Saulėtekis, Plytinės g., 3 kambarių butas",149 800 ,83 ,3,4,5,2005,Mūrinis,Centrinis kolektorinis,Įrengtas ,"1,2k","1,1k",670,260,1.0,private, Saulėtekis, Plytinės g.
370,"Vilnius, Naujamiestis, Savanorių pr., 2 kambarių butas",159 000 ,"48,1 ",2,6,9,2016,Mūrinis,Centrinis kolektorinis,Įrengtas ,210,290,110,160,10.0,private, Naujamiestis, Savanorių pr.
371,"Vilnius, Naujamiestis, Aguonų g., 1 kambario butas",31 000 ,"17,17 ",1,2,4,1958,Mūrinis,Centrinis,Įrengtas ,300,80,210,190,11.0,private, Naujamiestis, Aguonų g.
372,"Vilnius, Rasos, Stadiono g., 3 kambarių butas",151 000 ,82 ,3,3,5,1987,Mūrinis,Centrinis,Įrengtas ,570,360,270,200,4.0,private, Rasos, Stadiono g.
373,"Vilnius, Šeškinė, Šeškinės g., 2 kambarių butas",73 500 ,"49,15 ",2,1,5,1982,Blokinis,Centrinis,Įrengtas ,270,160,410,200,1.0,private, Šeškinė, Šeškinės g.
374,"Vilnius, Šeškinė, Musninkų g., 2 kambarių butas",70 500 ,"51,96 ",2,2,5,1980,Blokinis,Centrinis,Įrengtas ,170,210,310,280,5.0,private, Šeškinė, Musninkų g.
375,"Vilnius, Šnipiškės, Konstitucijos pr., 2 kambarių butas",135 000 ,"57,29 ",2,5,8,2005,Monolitinis,Centrinis kolektorinis,Įrengtas ,350,140,240,80,6.0,private, Šnipiškės, Konstitucijos pr.
376,"Vilnius, Užupis, Polocko g., 5 kambarių butas",690 000 ,"179,53 ",5,4,4,2017,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,400,250,480,60,4.0,private, Užupis, Polocko g.
377,"Vilnius, Valakampiai, Svajonių g., 2 kambarių butas",155 000 ,54 ,2,2,3,2007,Mūrinis,Dujinis,Įrengtas ,1k,950,60,60,0.0,private, Valakampiai, Svajonių g.
378,"Vilnius, Naujoji Vilnia, Linksmoji g., 3 kambarių butas",110 000 ,"76,54 ",3,1,5,1986,Blokinis,Centrinis,Įrengtas ,990,890,440,520,0.0,private, Naujoji Vilnia, Linksmoji g.
379,"Vilnius, Pilaitė, M. Mažvydo g., 3 kambarių butas",127 000 ,"71,54 ",3,4,6,2007,Mūrinis,Centrinis kolektorinis,Įrengtas ,90,610,180,240,1.0,private, Pilaitė, M. Mažvydo g.
380,"Vilnius, Pašilaičiai, Eitminų g., 2 kambarių butas",71 000 ,"37,14 ",2,6,9,2018,Mūrinis,Centrinis kolektorinis,Įrengtas ,250,"1,3k",510,170,4.0,private, Pašilaičiai, Eitminų g.
381,"Vilnius, Visoriai, Visorių g., 3 kambarių butas",139 000 ,63 ,3,4,6,2016,Monolitinis,Centrinis,Įrengtas ,650,470,720,330,1.0,private, Visoriai, Visorių g.
382,"Vilnius, Naujamiestis, J. Basanavičiaus g., 1 kambario butas",66 900 ,20 ,1,2,4,1940,Mūrinis,Centrinis,Dalinė apdaila ,210,180,300,90,8.0,private, Naujamiestis, J. Basanavičiaus g.
383,"Vilnius, Pilaitė, I. Kanto al., 3 kambarių butas",91 500 ,"70,25 ",3,6,9,1993,Blokinis,Centrinis,Įrengtas ,140,320,160,330,5.0,private, Pilaitė, I. Kanto al.
384,"Vilnius, Naujamiestis, Savanorių pr., 2 kambarių butas",64 000 ,47 ,2,4,9,1976,Blokinis,Centrinis,Įrengtas ,170,340,120,70,5.0,private, Naujamiestis, Savanorių pr.
385,"Vilnius, Pašilaičiai, Perkūnkiemio g., 2 kambarių butas",85 000 ,52 ,2,2,8,2008,Monolitinis,Centrinis kolektorinis,Įrengtas ,180,880,160,30,3.0,private, Pašilaičiai, Perkūnkiemio g.
386,"Vilnius, Pašilaičiai, Laisvės pr., 2 kambarių butas",66 500 ,"35,2 ",2,1,9,1989,Mūrinis,Centrinis,Įrengtas ,440,280,270,200,9.0,private, Pašilaičiai, Laisvės pr.
387,"Vilnius, Naujamiestis, Gedimino pr., 1 kambario butas",93 000 ,32 ,1,3,5,2008 renovacija,Mūrinis,Elektra,Įrengtas ,410,590,80,200,16.0,private, Naujamiestis, Gedimino pr.
388,"Vilnius, Žirmūnai, Verkių g., 2 kambarių butas",56 950 ,27 ,2,7,9,2020,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,160,130,280,100,9.0,private, Žirmūnai, Verkių g.
389,"Vilnius, Pilaitė, I. Kanto al., 3 kambarių butas",87 800 ,70 ,3,8,9,1996,Blokinis,Centrinis,Įrengtas ,420,240,230,140,3.0,private, Pilaitė, I. Kanto al.
390,"Vilnius, Justiniškės, Taikos g., 4 kambarių butas",89 000 ,83 ,4,5,9,1987,Blokinis,Centrinis,Įrengtas ,230,230,160,140,1.0,private, Justiniškės, Taikos g.
391,"Vilnius, Rasos, Liepkalnio g., 3 kambarių butas",68 000 ,"54,55 ",3,1,5,1980,Mūrinis,Centrinis,Įrengtas ,90,190,640,200,4.0,private, Rasos, Liepkalnio g.
392,"Vilnius, Užupis, Polocko g., 3 kambarių butas",275 000 ,"72,96 ",3,2,3,2017,Mūrinis,Centrinis,Įrengtas ,400,250,480,60,4.0,private, Užupis, Polocko g.
393,"Vilnius, Žvėrynas, Vilkų g., 3 kambarių butas",224 000 ,80 ,3,3,4,2021,Mūrinis,Geoterminis,Dalinė apdaila ,440,430,400,280,6.0,private, Žvėrynas, Vilkų g.
394,"Vilnius, Baltupiai, Jurgio Lebedžio g., 1 kambario butas",76 500 ,"31,11 ",1,3,5,2020,Blokinis,Centrinis,Įrengtas ,260,780,450,350,2.0,private, Baltupiai, Jurgio Lebedžio g.
395,"Vilnius, Naujamiestis, Gerosios Vilties g., 1 kambario butas",19 999 ,"25,26 ",1,5,5,1976,Mūrinis,Centrinis,Įrengtas ,130,170,330,150,6.0,private, Naujamiestis, Gerosios Vilties g.
396,"Vilnius, Žirmūnai, Minties g., 1 kambario butas",54 000 ,27 ,1,8,9,1969,Mūrinis,Centrinis,Įrengtas ,320,410,100,40,11.0,private, Žirmūnai, Minties g.
397,"Vilnius, Naujoji Vilnia, Dūmų g., 2 kambarių butas",38 500 ,30 ,2,2,2,1976,Mūrinis,"Elektra, kita",Įrengtas ,980,"1,1k",610,100,1.0,private, Naujoji Vilnia, Dūmų g.
398,"Vilnius, Žirmūnai, Trinapolio g., 2 kambarių butas",118 000 ,"61,44 ",2,2,11,2007,Monolitinis,Centrinis kolektorinis,Įrengtas ,70,330,330,300,2.0,private, Žirmūnai, Trinapolio g.
399,"Vilnius, Naujininkai, Dariaus ir Girėno g., 2 kambarių butas",42 999 ,"35,3 ",2,4,5,1970,Mūrinis,Centrinis,Įrengtas ,140,250,130,140,6.0,private, Naujininkai, Dariaus ir Girėno g.
400,"Vilnius, Naujininkai, Šaltkalvių g., 1 kambario butas",16 200 ,"17,85 ",1,3,5,1970,Mūrinis,Centrinis,Įrengtas ,110,250,180,190,5.0,private, Naujininkai, Šaltkalvių g.
401,"Vilnius, Antakalnis, Švyturio g., 3 kambarių butas",156 000 ,"88,16 ",3,5,5,1980,Mūrinis,"Centrinis, elektra, kietu kuru",Įrengtas ,470,560,340,280,2.0,private, Antakalnis, Švyturio g.
402,"Vilnius, Senamiestis, S. Skapo g., 2 kambarių butas",160 000 ,30 ,2,1,3,1940,Mūrinis,Dujinis,Įrengtas ,530,150,190,240,15.0,private, Senamiestis, S. Skapo g.
403,"Vilnius, Antakalnis, Filaretų g., 3 kambarių butas",220 000 ,"88,68 ",3,4,7,2019 renovacija,Mūrinis,"Centrinis, elektra",Įrengtas ,190,90,230,160,1.0,private, Antakalnis, Filaretų g.
404,"Vilnius, Šnipiškės, Juozo Balčikonio g., 3 kambarių butas",160 000 ,"68,11 ",3,8,9,2012,Monolitinis,Centrinis kolektorinis,Įrengtas ,160,710,230,140,1.0,private, Šnipiškės, Juozo Balčikonio g.
405,"Vilnius, Šnipiškės, Rinktinės g., 2 kambarių butas",179 000 ,"45,56 ",2,2,7,2019,Mūrinis,Centrinis kolektorinis,Įrengtas ,420,430,660,190,4.0,private, Šnipiškės, Rinktinės g.
406,"Vilnius, Lazdynėliai, Lazdynėlių g., 3 kambarių butas",105 000 ,58 ,3,4,4,2020,Mūrinis,Centrinis kolektorinis,Įrengtas ,350,"1,2k","1,3k",120,1.0,private, Lazdynėliai, Lazdynėlių g.
407,"Vilnius, Lazdynai, Jonažolių g., 2 kambarių butas",118 000 ,"60,6 ",2,6,6,2009,Mūrinis,Centrinis kolektorinis,Įrengtas ,410,640,230,270,5.0,private, Lazdynai, Jonažolių g.
408,"Vilnius, Naujamiestis, Iešmininkų g., 1 kambario butas",23 000 ,41 ,1,1,1,1925,Medinis,"Kietu kuru, kita",Įrengtas ,320,470,610,440,5.0,private, Naujamiestis, Iešmininkų g.
409,"Vilnius, Pašilaičiai, Č. Sugiharos g., 2 kambarių butas",149 000 ,"57,7 ",2,5,9,2014,Mūrinis,Centrinis kolektorinis,Įrengtas ,170,210,420,130,3.0,private, Pašilaičiai, Č. Sugiharos g.
410,"Vilnius, Antakalnis, Lentupio g., 1 kambario butas",69 500 ,"49,53 ",1,3,5,1985,Mūrinis,Centrinis,Įrengtas ,360,330,400,280,1.0,private, Antakalnis, Lentupio g.
411,"Vilnius, Antakalnis, P. Vileišio g., 2 kambarių butas",98 000 ,47 ,2,3,4,1967,Mūrinis,"Elektra, dujinis, kita",Įrengtas ,360,210,100,140,0.0,private, Antakalnis, P. Vileišio g.
412,"Vilnius, Senamiestis, Trakų g., 2 kambarių butas",180 000 ,"58,26 ",2,3,3,2017 renovacija,Mūrinis,Centrinis,Įrengtas ,20,120,210,190,15.0,private, Senamiestis, Trakų g.
413,"Vilnius, Žvėrynas, Saltoniškių g., 2 kambarių butas",150 000 ,52 ,2,4,10,2007,Mūrinis,Centrinis kolektorinis,Įrengtas ,470,260,200,120,5.0,private, Žvėrynas, Saltoniškių g.
414,"Vilnius, Naujininkai, Kaminkelio g., 3 kambarių butas",122 200 ,84 ,3,5,6,1998,Mūrinis,Centrinis kolektorinis,Įrengtas ,440,410,300,480,3.0,private, Naujininkai, Kaminkelio g.
415,"Vilnius, Žirmūnai, Sporto g., 2 kambarių butas",210 000 ,"58,57 ",2,4,5,2016,Mūrinis,Centrinis kolektorinis,Įrengtas ,380,300,380,220,4.0,private, Žirmūnai, Sporto g.
416,"Vilnius, Šiaurės miestelis, S. Žukausko g., 3 kambarių butas",169 000 ,92 ,3,6,9,2003,Mūrinis,Centrinis,Įrengtas ,230,120,360,240,5.0,private, Šiaurės miestelis, S. Žukausko g.
417,"Vilnius, Pašilaičiai, Eitminų g., 3 kambarių butas",119 000 ,"74,69 ",3,6,9,2012,Mūrinis,Centrinis kolektorinis,Įrengtas ,100,970,180,100,2.0,private, Pašilaičiai, Eitminų g.
418,"Vilnius, Žirmūnai, Kazio Ulvydo g., 2 kambarių butas",100 000 ,"40,41 ",2,4,4,2016,Mūrinis,Centrinis kolektorinis,Įrengtas ,230,690,470,400,2.0,private, Žirmūnai, Kazio Ulvydo g.
419,"Vilnius, Baltupiai, Kazio Ulvydo g., 2 kambarių butas",119 000 ,"44,35 ",2,2,5,2016,Mūrinis,Centrinis kolektorinis,Įrengtas ,470,660,440,300,1.0,private, Baltupiai, Kazio Ulvydo g.
420,"Vilnius, Fabijoniškės, S. Stanevičiaus g., 3 kambarių butas",89 000 ,70 ,3,2,5,1989,Blokinis,"Centrinis, centrinis kolektorinis",Įrengtas ,260,210,220,320,7.0,private, Fabijoniškės, S. Stanevičiaus g.
421,"Vilnius, Naujamiestis, Gerosios Vilties g., 1 kambario butas",21 500 ,10 ,1,5,5,1970,Mūrinis,Centrinis,Įrengtas ,290,240,160,150,7.0,private, Naujamiestis, Gerosios Vilties g.
422,"Vilnius, Fabijoniškės, Salomėjos Nėries g., 2 kambarių butas",83 000 ,67 ,2,7,12,2007,Mūrinis,Dujinis,Įrengtas ,410,930,340,60,4.0,private, Fabijoniškės, Salomėjos Nėries g.
423,"Vilnius, Užupis, Kreivasis skg., 4 kambarių butas",280 000 ,"79,95 ",4,3,3,2019,Monolitinis,Centrinis kolektorinis,Dalinė apdaila ,180,160,340,110,4.0,private, Užupis, Kreivasis skg.
424,"Vilnius, Pašilaičiai, Žemynos g., 3 kambarių butas",67 000 ,"61,4 ",3,4,9,1986,Blokinis,Centrinis,Įrengtas ,210,280,80,400,5.0,private, Pašilaičiai, Žemynos g.
425,"Vilnius, Karoliniškės, Sietyno g., 1 kambario butas",47 900 ,39 ,1,2,4,1996,Mūrinis,Elektra,Įrengtas ,90,180,470,360,2.0,private, Karoliniškės, Sietyno g.
426,"Vilnius, Karoliniškės, Sausio 13-osios g., 2 kambarių butas",89 000 ,"42,35 ",2,5,7,2016,Mūrinis,Centrinis kolektorinis,Įrengtas ,420,160,100,270,9.0,private, Karoliniškės, Sausio 13-osios g.
427,"Vilnius, Naujamiestis, Mindaugo g., 2 kambarių butas",192 000 ,47 ,2,6,7,2018,Monolitinis,Centrinis,Įrengtas ,270,390,180,190,14.0,private, Naujamiestis, Mindaugo g.
428,"Vilnius, Antakalnis, Saulės g., 3 kambarių butas",155 000 ,72 ,3,1,3,2003,Mūrinis,Dujinis,Įrengtas ,440,380,570,600,0.0,private, Antakalnis, Saulės g.
429,"Vilnius, Šnipiškės, Linkmenų g., 3 kambarių butas",140 800 ,"57,8 ",3,2,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
430,"Vilnius, Šnipiškės, Linkmenų g., 2 kambarių butas",108 800 ,"41,9 ",2,2,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
431,"Vilnius, Šnipiškės, Linkmenų g., 4 kambarių butas",207 300 ,"76,5 ",4,6,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
432,"Vilnius, Šnipiškės, Linkmenų g., 4 kambarių butas",261 700 ,"100,5 ",4,5,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
433,"Vilnius, Šnipiškės, Linkmenų g., 2 kambarių butas",108 800 ,"46,3 ",2,2,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
434,"Vilnius, Pašilaičiai, Girulių g., 3 kambarių butas",73 600 ,"74,53 ",3,1,9,2008,Blokinis,Centrinis,Neįrengtas ,210,930,70,150,2.0,private, Pašilaičiai, Girulių g.
435,"Vilnius, Šnipiškės, Linkmenų g., 1 kambario butas",81 700 ,"31,3 ",1,1,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
436,"Vilnius, Pilaitė, Papilėnų g., 3 kambarių butas",62 400 ,"69,95 ",3,2,5,1966,Monolitinis,Centrinis,Įrengtas ,190,390,140,70,4.0,private, Pilaitė, Papilėnų g.
437,"Vilnius, Šnipiškės, Linkmenų g., 3 kambarių butas",134 900 ,"57,5 ",3,2,6,2021,Blokinis,Centrinis kolektorinis,Dalinė apdaila ,610,210,320,190,1.0,private, Šnipiškės, Linkmenų g.
438,"Vilnius, Šiaurės miestelis, Žygio g., 3 kambarių butas",154 500 ,75 ,3,6,9,2009,Mūrinis,Centrinis kolektorinis,Įrengtas ,430,220,140,160,5.0,private, Šiaurės miestelis, Žygio g.
439,"Vilnius, Žvėrynas, Kęstučio g., 2 kambarių butas",185 000 ,64 ,2,2,3,2016 renovacija,Mūrinis,"Elektra, kita",Įrengtas ,110,240,160,20,6.0,private, Žvėrynas, Kęstučio g.
440,"Vilnius, Žirmūnai, Piromonto g., 2 kambarių butas",125 000 ,51 ,2,6,9,2017,Monolitinis,Centrinis kolektorinis,Įrengtas ,230,330,140,170,11.0,private, Žirmūnai, Piromonto g.
441,"Vilnius, Viršuliškės, Viršuliškių g., 1 kambario butas",48 000 ,33 ,1,4,9,1977,Blokinis,Centrinis,Įrengtas ,110,260,360,270,5.0,private, Viršuliškės, Viršuliškių g.
442,"Vilnius, Naujininkai, Dzūkų g., 3 kambarių butas",85 000 ,64 ,3,1,5,1982,Mūrinis,Centrinis,Įrengtas ,110,160,230,90,6.0,private, Naujininkai, Dzūkų g.
443,"Vilnius, Naujininkai, Dzūkų g., 2 kambarių butas",61 500 ,"45,76 ",2,5,5,1982,Mūrinis,Centrinis,Įrengtas ,110,160,230,90,6.0,private, Naujininkai, Dzūkų g.
444,"Vilnius, Naujamiestis, Naugarduko g., 3 kambarių butas",85 000 ,57 ,3,1,5,1967,Blokinis,Centrinis,Įrengtas ,160,80,260,100,3.0,private, Naujamiestis, Naugarduko g.
445,"Vilnius, Šnipiškės, Rinktinės g., 2 kambarių butas",108 185 ,42 ,2,5,9,2020,Mūrinis,"Centrinis, elektra, dujinis",Dalinė apdaila ,370,430,600,230,5.0,private, Šnipiškės, Rinktinės g.
446,"Vilnius, Pilaitė, Įsruties g., 3 kambarių butas",92 000 ,73 ,3,1,9,1995,Mūrinis,Centrinis,Įrengtas ,100,210,180,530,4.0,private, Pilaitė, Įsruties g.
447,"Vilnius, Šiaurės miestelis, Žygio g., 2 kambarių butas",82 000 ,44 ,2,2,5,1963,Blokinis,Centrinis,Įrengtas ,320,440,180,110,12.0,private, Šiaurės miestelis, Žygio g.
448,"Vilnius, Fabijoniškės, Salomėjos Nėries g., 2 kambarių butas",79 900 ,"54,4 ",2,11,12,2006,Mūrinis,Dujinis,Įrengtas ,290,810,250,90,4.0,private, Fabijoniškės, Salomėjos Nėries g.
449,"Vilnius, Pilaitė, Elbingo g., 3 kambarių butas",117 900 ,53 ,3,2,4,2017,Mūrinis,Centrinis kolektorinis,Įrengtas ,370,300,320,190,2.0,private, Pilaitė, Elbingo g.
450,"Vilnius, Jeruzalė, Rugių g., 5 kambarių butas",189 900 ,"128,18 ",5,4,5,2000,Mūrinis,Centrinis kolektorinis,Įrengtas ,400,470,450,270,5.0,private, Jeruzalė, Rugių g.
451,"Vilnius, Pašilaičiai, Leičių g., 2 kambarių butas",59 500 ,"45,45 ",2,4,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,220,810,250,160,4.0,private, Pašilaičiai, Leičių g.
452,"Vilnius, Naujininkai, Eišiškių pl., 2 kambarių butas",105 999 ,50 ,2,3,5,2018,Mūrinis,Centrinis kolektorinis,Įrengtas ,2k,"1,1k","1,3k",150,1.0,private, Naujininkai, Eišiškių pl.
453,"Vilnius, Naujamiestis, Kauno g., 2 kambarių butas",72 750 ,"28,79 ",2,4,4,1983,Mūrinis,Centrinis,Įrengtas ,470,510,190,130,6.0,private, Naujamiestis, Kauno g.
454,"Vilnius, Šiaurės miestelis, Kazimiero Ladygos g., 2 kambarių butas",99 500 ,"54,69 ",2,4,8,2003,Mūrinis,Centrinis kolektorinis,Įrengtas ,270,300,150,250,6.0,private, Šiaurės miestelis, Kazimiero Ladygos g.
455,"Vilnius, Bajorai, Jono Kairiūkščio g., 2 kambarių butas",95 000 ,"53,22 ",2,8,9,2008,Mūrinis,Centrinis kolektorinis,Įrengtas ,"1,1k","1,2k",320,100,2.0,private, Bajorai, Jono Kairiūkščio g.
456,"Vilnius, Lazdynėliai, Jonažolių g., 3 kambarių butas",135 500 ,"72,37 ",3,2,6,2008,Mūrinis,Centrinis kolektorinis,Įrengtas ,310,510,260,110,5.0,private, Lazdynėliai, Jonažolių g.
457,"Vilnius, Naujamiestis, Mindaugo g., 2 kambarių butas",123 000 ,54 ,2,2,5,2011,Mūrinis,"Centrinis, centrinis kolektorinis",Įrengtas ,280,340,120,280,6.0,private, Naujamiestis, Mindaugo g.
458,"Vilnius, Naujamiestis, K. Donelaičio g., 4 kambarių butas",475 888 ,150 ,4,8,9,2002,Mūrinis,"Centrinis, elektra",Įrengtas ,120,270,360,290,3.0,private, Naujamiestis, K. Donelaičio g.
459,"Vilnius, Žvėrynas, Blindžių g., 1 kambario butas",105 000 ,33 ,1,3,5,1977,Blokinis,Centrinis,Įrengtas ,540,490,620,420,1.0,private, Žvėrynas, Blindžių g.
460,"Vilnius, Santariškės, Santariškių g., 2 kambarių butas",110 000 ,40 ,2,1,3,2007,Mūrinis,"Centrinis, elektra",Įrengtas ,370,870,260,190,1.0,private, Santariškės, Santariškių g.
461,"Vilnius, Naujamiestis, Šaltinių g., 1 kambario butas",95 765 ,"25,49 ",1,5,5,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,240,240,190,270,10.0,private, Naujamiestis, Šaltinių g.
462,"Vilnius, Pilaitė, Karaliaučiaus g., 2 kambarių butas",79 500 ,40 ,2,3,9,2019,Mūrinis,Centrinis kolektorinis,Įrengtas ,450,180,360,60,2.0,private, Pilaitė, Karaliaučiaus g.
463,"Vilnius, Karoliniškės, Virginijaus Druskio g., 2 kambarių butas",57 000 ,"46,9 ",2,3,5,1972,Blokinis,Centrinis,Įrengtas ,250,160,170,210,2.0,private, Karoliniškės, Virginijaus Druskio g.
464,"Vilnius, Senamiestis, Gedimino pr., 5 kambarių butas",529 000 ,150 ,5,2,3,1940,Mūrinis,Dujinis,Įrengtas ,430,170,130,130,4.0,private, Senamiestis, Gedimino pr.
465,"Vilnius, Senamiestis, Liejyklos g., 3 kambarių butas",195 720 ,"55,92 ",3,1,1,1940,Mūrinis,Kita,Įrengtas ,190,290,280,280,20.0,private, Senamiestis, Liejyklos g.
466,"Vilnius, Antakalnis, Antakalnio g., 2 kambarių butas",78 000 ,42 ,2,3,5,1965,Mūrinis,Centrinis,Įrengtas ,110,100,210,190,0.0,private, Antakalnis, Antakalnio g.
467,"Vilnius, Bukčiai, Bukčių g., 2 kambarių butas",25 000 ,40 ,2,3,3,2020 renovacija,Mūrinis,"Centrinis kolektorinis, dujinis",Neįrengtas ,720,2k,"1,5k",80,0.0,private, Bukčiai, Bukčių g.
468,"Vilnius, Naujamiestis, Panerių g., 3 kambarių butas",180 000 ,96 ,3,1,1,2019,Mūrinis,Dujinis,Įrengtas ,520,300,340,20,1.0,private, Naujamiestis, Panerių g.
469,"Vilnius, Fabijoniškės, S. Stanevičiaus g., 4 kambarių butas",99 000 ,81 ,4,2,5,1985,Blokinis,Centrinis,Įrengtas ,280,260,230,340,7.0,private, Fabijoniškės, S. Stanevičiaus g.
470,"Vilnius, Senamiestis, Gynėjų g., 2 kambarių butas",187 000 ,"67,11 ",2,6,9,2007,Blokinis,Centrinis kolektorinis,Įrengtas ,510,230,360,120,6.0,private, Senamiestis, Gynėjų g.
471,"Vilnius, Pašilaičiai, Leičių g., 2 kambarių butas",50 999 ,"45,5 ",2,8,9,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,220,810,250,160,4.0,private, Pašilaičiai, Leičių g.
472,"Vilnius, Šnipiškės, Tuskulėnų g., 3 kambarių butas",83 000 ,"63,94 ",3,2,9,2016 renovacija,Blokinis,Centrinis kolektorinis,Įrengtas ,300,150,150,100,13.0,private, Šnipiškės, Tuskulėnų g.
473,"Vilnius, Šnipiškės, Rinktinės g., 2 kambarių butas",105 000 ,"55,66 ",2,3,4,1959,Mūrinis,Centrinis,Įrengtas ,160,250,10,270,5.0,private, Šnipiškės, Rinktinės g.
474,"Vilnius, Lazdynai, M. Mironaitės g., 2 kambarių butas",115 000 ,"58,65 ",2,6,6,2010,Mūrinis,Centrinis kolektorinis,Įrengtas ,610,880,880,140,1.0,private, Lazdynai, M. Mironaitės g.
475,"Vilnius, Naujininkai, Darbininkų g., 2 kambarių butas",48 000 ,"43,49 ",2,2,5,1978,Mūrinis,Centrinis,Įrengtas ,80,170,20,170,8.0,private, Naujininkai, Darbininkų g.
476,"Vilnius, Naujoji Vilnia, Parko g., 4 kambarių butas",70 000 ,71 ,4,4,5,1974,Mūrinis,Centrinis,Įrengtas ,180,140,160,180,4.0,private, Naujoji Vilnia, Parko g.
477,"Vilnius, Pašilaičiai, Leičių g., 3 kambarių butas",65 999 ,66 ,3,3,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila ,190,760,230,210,5.0,private, Pašilaičiai, Leičių g.
478,"Vilnius, Pilaitė, Gilužio g., 1 kambario butas",64 000 ,"36,5 ",1,1,4,2020,Mūrinis,Dujinis,Dalinė apdaila ,940,"1,5k","1,5k",640,0.0,private, Pilaitė, Gilužio g.
479,"Vilnius, Žirmūnai, Kareivių g., 1 kambario butas",35 200 ,18 ,1,5,5,1977,Mūrinis,Centrinis,Įrengtas ,330,180,120,160,9.0,private, Žirmūnai, Kareivių g.
480,"Vilnius, Antakalnis, Antakalnio g., 4 kambarių butas",109 000 ,69 ,4,2,5,1966,Mūrinis,Centrinis,Įrengtas ,200,200,120,270,1.0,private, Antakalnis, Antakalnio g.
481,"Vilnius, Pilaitė, Tolminkiemio g., 1 kambario butas",69 999 ,35 ,1,1,7,2018,Blokinis,"Centrinis, centrinis kolektorinis, aeroterminis",Įrengtas ,280,760,500,350,2.0,private, Pilaitė, Tolminkiemio g.
482,"Vilnius, Žvėrynas, Saltoniškių g., 2 kambarių butas",190 000 ,74 ,2,2,10,2008,Mūrinis,Centrinis kolektorinis,Įrengtas ,470,260,200,120,5.0,private, Žvėrynas, Saltoniškių g.
483,"Vilnius, Žvėrynas, Latvių g., 2 kambarių butas",205 000 ,"53,4 ",2,3,5,2007,Mūrinis,Centrinis kolektorinis,Įrengtas ,390,410,580,510,1.0,private, Žvėrynas, Latvių g.
484,"Vilnius, Grigiškės, Vilniaus g., 1 kambario butas",37 000 ,29 ,1,1,2,1951,Mūrinis,Centrinis,Įrengtas ,590,390,350,40,3.0,private, Grigiškės, Vilniaus g.
485,"Vilnius, Pilaitė, Įsruties g., 3 kambarių butas",84 000 ,69 ,3,5,9,1995,Mūrinis,Centrinis,Įrengtas ,290,200,270,140,6.0,private, Pilaitė, Įsruties g.
486,"Vilnius, Lazdynai, Architektų g., 1 kambario butas",47 500 ,32 ,1,1,5,1970,Blokinis,Centrinis,Įrengtas ,60,210,90,50,7.0,private, Lazdynai, Architektų g.
487,"Vilnius, Salininkai, Prūdiškių g., 3 kambarių butas",61 500 ,60 ,3,1,2,2018 renovacija,Mūrinis,Dujinis,Įrengtas ,"2,1k","1,9k","3,2k",,0.0,private, Salininkai, Prūdiškių g.
